"","HF.Rep.1","TTA.FO.Rep.1","FO.Rep.2","TTA.Rep.3","TTA.Rep.1","HF.Rep.2","TTA.FO.Rep.2","FO.Rep.3","FO.Rep.1","TTA.Rep.2","HF.Rep.3","TTA.FO.Rep.3","log-ratios .Rep. vs .Rep.1","log-ratios C3 vs .Rep.1","log-ratios .Rep.3 vs .Rep.1","log-ratios C3 vs .Rep.","log-ratios .Rep.3 vs .Rep.","log-ratios .Rep.3 vs C3","p-values limma .Rep. vs .Rep.1","p-values limma C3 vs .Rep.1","p-values limma .Rep.3 vs .Rep.1","p-values limma C3 vs .Rep.","p-values limma .Rep.3 vs .Rep.","p-values limma .Rep.3 vs C3","p-values Miss test .Rep. vs .Rep.1","p-values Miss test C3 vs .Rep.1","p-values Miss test .Rep.3 vs .Rep.1","p-values Miss test C3 vs .Rep.","p-values Miss test .Rep.3 vs .Rep.","p-values Miss test .Rep.3 vs C3","p-values rank products .Rep. vs .Rep.1","p-values rank products C3 vs .Rep.1","p-values rank products .Rep.3 vs .Rep.1","p-values rank products C3 vs .Rep.","p-values rank products .Rep.3 vs .Rep.","p-values rank products .Rep.3 vs C3","p-values permutation test .Rep. vs .Rep.1","p-values permutation test C3 vs .Rep.1","p-values permutation test .Rep.3 vs .Rep.1","p-values permutation test C3 vs .Rep.","p-values permutation test .Rep.3 vs .Rep.","p-values permutation test .Rep.3 vs C3","p-values t-test .Rep. vs .Rep.1","p-values t-test C3 vs .Rep.1","p-values t-test .Rep.3 vs .Rep.1","p-values t-test C3 vs .Rep.","p-values t-test .Rep.3 vs .Rep.","p-values t-test .Rep.3 vs C3","q-values PolySTest .Rep. vs .Rep.1","q-values PolySTest C3 vs .Rep.1","q-values PolySTest .Rep.3 vs .Rep.1","q-values PolySTest C3 vs .Rep.","q-values PolySTest .Rep.3 vs .Rep.","q-values PolySTest .Rep.3 vs C3","q-values limma .Rep. vs .Rep.1","q-values limma C3 vs .Rep.1","q-values limma .Rep.3 vs .Rep.1","q-values limma C3 vs .Rep.","q-values limma .Rep.3 vs .Rep.","q-values limma .Rep.3 vs C3","q-values Miss test .Rep. vs .Rep.1","q-values Miss test C3 vs .Rep.1","q-values Miss test .Rep.3 vs .Rep.1","q-values Miss test C3 vs .Rep.","q-values Miss test .Rep.3 vs .Rep.","q-values Miss test .Rep.3 vs C3","q-values rank products .Rep. vs .Rep.1","q-values rank products C3 vs .Rep.1","q-values rank products .Rep.3 vs .Rep.1","q-values rank products C3 vs .Rep.","q-values rank products .Rep.3 vs .Rep.","q-values rank products .Rep.3 vs C3","q-values permutation test .Rep. vs .Rep.1","q-values permutation test C3 vs .Rep.1","q-values permutation test .Rep.3 vs .Rep.1","q-values permutation test C3 vs .Rep.","q-values permutation test .Rep.3 vs .Rep.","q-values permutation test .Rep.3 vs C3","q-values t-test .Rep. vs .Rep.1","q-values t-test C3 vs .Rep.1","q-values t-test .Rep.3 vs .Rep.1","q-values t-test C3 vs .Rep.","q-values t-test .Rep.3 vs .Rep.","q-values t-test .Rep.3 vs C3"
"feature 882",0.2133781129,0.08995734,NA,NA,-0.5243742847,NA,NA,NA,-0.0383816342,NA,NA,NA,0.206416608666667,NA,NA,NA,NA,NA,0.581357406127686,NA,NA,NA,NA,NA,0.363020559285063,0.0319784852945416,0.026739023020235,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.192816088672507,0.0875095298844053,1,1,1,0.996724874335073,NA,NA,NA,NA,NA,0.902419883480947,0.192816088672507,0.0875095298844053,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 883",0.2261383531,-0.3941942704,-0.0412013453,-0.3402415793,0.0303610494,0.2248799357,-0.2040203921,-0.0821704178,0.1574818022,0.1055492638,0.2752648357,-0.0328446595,-0.159248758533333,-0.1279793688,-0.289745953766667,0.0312693897333333,-0.130497195233333,-0.161766584966667,0.401154926867415,0.497169171142426,0.141397577312826,0.866792117111919,0.48894322751383,0.394014962203533,1,0.702067372062179,0.0946822029818103,1,0.499675781982319,1,0.456320713267598,0.32352578564163,0.157844877642297,0.761880931648785,0.729996768569432,0.585112092767602,0.761238761238761,0.795204795204795,0.133866133866134,0.96003996003996,0.536463536463537,0.398601398601399,0.494378528296078,0.468909549088995,0.0730471972801976,0.901550250756669,0.582805865612082,0.401914322141691,1,1,0.996133496133496,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,1,1,0.281703387622214,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 884",0.0793962057,0.3026576623,-0.2604857323,0.2500507747,0.0567868398,-0.2366001936,0.222821153,0.2139157486,-0.1722241031,0.1603298602,-0.0950104833,0.0094212979,0.0874761288333333,-0.032211335,0.169809626266667,-0.119687463833333,0.0823334974333333,0.202020961266667,0.619411629667132,0.854099515633077,0.343056952304066,0.499084550231301,0.639915049238385,0.263652371742266,0.486673747897006,1,0.304462560529377,1,1,0.66782441530454,0.790244012839311,0.869652474174061,0.14354443170675,0.781890036387772,0.778124931404288,0.48592957811546,0.714285714285714,0.619380619380619,0.11988011988012,0.500499500499501,0.37962037962038,0.26973026973027,0.661390166207611,0.855366025500115,0.197460784303461,0.607575394521729,0.676805587424084,0.295946283186122,1,1,0.996133496133496,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,1,1,0.733586956866058,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 885",0.0688719502,0.0836866229,0.1322213155,0.0914818016,-0.0126189525,0.0373533914,-0.0381765802,0.0404960791,0.0011879111,-0.2061433658,0.1592400726,-0.1471458926,-0.0475147534333333,0.0652812997,-0.0242029735666667,0.112796053133333,0.0233117798666667,-0.0894842732666667,0.689456557156545,0.584343006981433,0.83823072137483,0.351588715844402,0.844097701813614,0.456289225632679,1,0.524654306759862,1,0.48988301918896,1,0.419161157661195,0.554932289499478,0.34804555703008,0.623122461487076,0.370901215184231,0.560378920999369,0.50761390455387,0.563436563436563,0.281718281718282,0.896103896103896,0.450549450549451,0.892107892107892,0.963036963036963,0.655230195990507,0.408686456170397,0.777296325274746,0.366419843940948,0.850332364950518,0.402175436406157,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 886",0.0359058922,0.0288695133,-0.1145005138,0.0368403252,-0.0560293997,0.0614825285,-0.0489762352,-0.070944158,-0.0971132021,0.0492990208,0.074571049,-0.1575122193,0.0856292574,0.00944366986666667,-0.0247931141666667,-0.0761855875333333,-0.110422371566667,-0.0342367840333333,0.399157807726477,0.924576033824262,0.803969176251248,0.451494979611127,0.282451762821726,0.732145599427452,0.688651737545702,1,1,0.685925976652498,0.621228987369315,1,0.368336772571526,0.623801870497827,0.616862324984045,0.444189630018138,0.445511466799829,0.681579474115958,0.0569430569430569,0.793206793206793,0.867132867132867,0.512487512487512,0.68031968031968,0.796954314720812,0.155070886112084,0.896894116042383,0.738113731472175,0.301936846066131,0.185459968559404,0.686901159091239,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.831912140378016,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 887",-0.0823332939,0.033709352,0.3630868424,0.0301733408,0.2734652164,-0.2373402515,-0.1419717906,0.0553849449,0.0525722571,0.2238585961,0.0392004255,-0.0469222288,-0.074492161,0.00553709923333333,-0.0683560409,0.0800292602333333,0.0061361201,-0.0738931401333333,0.656906320525522,0.973528884254502,0.683331493677648,0.633476694703518,0.970666570436631,0.659465093771491,1,1,1,1,1,1,0.675314149912261,0.862662261345046,0.823479738355959,0.813874376421625,0.898348419433257,0.828263636157631,0.748251748251748,0.847152847152847,0.918081918081918,0.76023976023976,0.973026973026973,0.927072927072927,0.684000574995411,0.977156550697086,0.58346917128132,0.708764092191269,0.968069131653087,0.669357867952999,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.829415667865252,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 888",NA,NA,NA,0.0224895203,NA,NA,NA,-0.0656233844,NA,NA,0.2337184812,0.0226918715,NA,NA,NA,NA,NA,-0.240532478733333,NA,NA,NA,NA,NA,0.250069722749463,1,1,0.026739023020235,1,0.0475004255732124,0.541823864424422,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.0875095298844053,1,0.334140924721908,1,NA,NA,NA,NA,NA,0.823545813826538,1,1,0.0875095298844053,1,0.334140924721908,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 889",0.0957026282,0.1353194488,NA,0.1218447322,-0.5379137269,NA,NA,-0.0192193037,0.2332397743,NA,0.1750673092,-0.290479959,0.204976556933333,0.244724417333333,0.0070389313,0.0397478604,-0.197937625633333,-0.237685486033333,0.562444611558611,0.49180928851885,0.97723326870772,0.925897262067708,0.575576437020717,0.503872036273307,0.363020559285063,0.412620093495553,1,1,0.501951875933462,0.541823864424422,1,1,0.87576255110242,1,1,1,NA,NA,0.956043956043956,NA,NA,NA,NA,NA,0.980602346022524,NA,NA,NA,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.993891693758101,0.996241307005781,0.999362887638778,0.823545813826538,0.902419883480947,1,1,1,1,1,1,1,0.992885682841812,1,1,1,NA,NA,0.996133496133496,NA,NA,NA,NA,NA,0.998399188288504,NA,NA,NA
"feature 890",0.5623519019,-0.3431918535,-0.007676332,-0.4982472011,-0.2621539295,0.4604197326,-0.327079397,-0.0145401899,0.0748004623,-0.2097953041,0.5239569224,-0.1648460239,-0.155855286566667,-0.0619324137666667,-0.3508772832,0.0939228728,-0.195021996633333,-0.288944869433333,0.604559757799133,0.836035267708618,0.256145910534224,0.753953119920671,0.518581986702025,0.344770410412727,0.92815765391756,0.910617607041977,0.591969971612964,0.970026901750517,0.983053814466594,0.697255124181839,0.748827630431317,0.819098002867295,0.33705965712464,0.806251627112071,0.597523765803052,0.506230559890558,0.772227772227772,0.977022977022977,0.322677322677323,0.776223776223776,0.453546453546454,0.365634365634366,0.674986378069,0.866195168160225,0.29060509131399,0.802424661046415,0.542566304048528,0.383242717327201,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 891",0.3586962728,-0.217800544,NA,NA,-0.1920302388,NA,NA,NA,-0.1697477053,NA,NA,NA,-0.216773320233333,NA,NA,NA,NA,NA,0.512994011006666,NA,NA,NA,NA,NA,0.0881138607300243,0.0319784852945416,0.026739023020235,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.192816088672507,0.0875095298844053,1,1,1,0.996724874335073,NA,NA,NA,NA,NA,0.902419883480947,0.192816088672507,0.0875095298844053,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 892",0.2397309472,-0.3970858095,NA,NA,0.0847307722,NA,NA,NA,0.1019988625,NA,NA,NA,-0.5392393368,NA,NA,NA,NA,NA,0.0430074897539185,NA,NA,NA,NA,NA,0.0570102547724117,0.0319784852945416,0.026739023020235,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.192816088672507,0.0875095298844053,1,1,1,0.996724874335073,NA,NA,NA,NA,NA,0.902419883480947,0.192816088672507,0.0875095298844053,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 893",-0.1432661134,0.3411172197,-0.1236029101,0.3080875496,0.0361423561,0.0772912399,0.1145994447,-0.1207972061,-0.1738090058,-0.0232583474,-0.1440781548,-0.030194198,0.225360958433333,0.0426170476333333,0.1460096362,-0.1827439108,-0.0793513222333333,0.103392588566667,0.159404528055213,0.779850397880306,0.34817534571243,0.246020581973495,0.60451103619174,0.501782715304495,0.653020568974409,1,0.721120095541061,0.729665224557664,0.721456194143024,0.749549181638547,0.271393120336821,0.673261910776033,0.3255149099376,0.409587167913368,0.794331920359228,0.610909181989647,0.178821178821179,0.705294705294705,0.408591408591409,0.380619380619381,0.748251748251748,0.589410589410589,0.165742659416796,0.708602861868988,0.392220222363699,0.256876836376775,0.665374614991461,0.546568700954776,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 894",-0.1865751499,0.318432502,-0.7988134905,0.4146211878,0.6468089268,-0.8651107919,0.7179881583,-0.2850524961,-0.5662234548,0.7041820518,-0.2630823912,0.3770718028,0.0878311466,-0.0793060151666667,0.204210057466667,-0.167137161766667,0.116378910866667,0.283516072633333,0.861556824825676,0.874860106802887,0.686141537097255,0.740502042016353,0.81736085332491,0.576232413906158,0.671188752829051,0.512943592292908,0.666540127387632,1,0.489835558608151,0.479469107854905,1,0.908493800085238,0.918281274749865,0.969838538640624,0.989665520191798,0.990274316350828,0.857142857142857,0.883116883116883,0.566433566433566,0.78021978021978,0.759240759240759,0.506493506493506,0.889848848633077,0.896460589922673,0.659685151631592,0.809285768185146,0.839040521516182,0.609818895167126,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,1,1,1,1,1,1,1,1,0.995090207063777,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 895",-0.1816369061,0.0151566952,NA,NA,0.0781925998,NA,NA,NA,-0.0573066433,NA,NA,NA,0.0687403450666667,NA,NA,NA,NA,NA,0.752222932396092,NA,NA,NA,NA,NA,0.363020559285063,0.0319784852945416,0.026739023020235,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.192816088672507,0.0875095298844053,1,1,1,0.996724874335073,NA,NA,NA,NA,NA,0.902419883480947,0.192816088672507,0.0875095298844053,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 896",NA,NA,-0.0263315598,NA,NA,0.0956813545,0.1322160154,NA,NA,-0.20156581,NA,NA,NA,NA,NA,0.10588445555,NA,NA,NA,NA,NA,0.608175195538153,NA,NA,0.363020559285063,0.412620093495553,1,1,0.501951875933462,0.541823864424422,NA,NA,NA,0.775508946718449,NA,NA,NA,NA,NA,0.895734597156398,NA,NA,NA,NA,NA,0.610503642378222,NA,NA,0.902419883480947,1,1,1,1,1,NA,NA,NA,0.996241307005781,NA,NA,0.902419883480947,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.996322100463079,NA,NA
"feature 897",0.1369233179,-0.0412750739,-0.1225174637,-0.1883972301,-0.0706775699,0.2703558789,-0.1514907154,0.0732986454,-0.0122068205,-0.0488667839,0.2631134635,-0.124904001,0.0420583645333334,-0.0216445477,-0.0980138377333333,-0.0637029122333334,-0.140072202266667,-0.0763692900333333,0.780620310260622,0.885864895630973,0.51990665065156,0.673921698523321,0.362885836553371,0.614646367266363,1,0.735258709279603,0.734179155882768,0.742011876753221,0.739868736677622,1,0.496927533313547,0.710729985431084,0.609093071534696,0.464387592026254,0.380981698259056,0.725139144138157,0.552447552447552,0.871128871128871,0.587412587412587,0.814185814185814,0.565434565434565,0.685314685314685,0.751467299619708,0.89300637136369,0.386093873338361,0.727961362605604,0.350919548562194,0.653974072425705,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 898",0.7366720914,-0.3537257794,NA,NA,-0.5987799656,NA,NA,NA,0.2346337039,NA,NA,NA,-0.477901055966667,NA,NA,NA,NA,NA,0.442257894638381,NA,NA,NA,NA,NA,0.328703973387927,0.0319784852945416,0.026739023020235,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.192816088672507,0.0875095298844053,1,1,1,0.996724874335073,NA,NA,NA,NA,NA,0.902419883480947,0.192816088672507,0.0875095298844053,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 899",0.2060623991,-0.101178731,NA,0.0774522583,-0.3554892059,NA,NA,0.0971989542,0.1956517059,NA,-0.2247786533,-4.16452187805838e-05,-0.1165870307,-0.240186953,0.0427948893937398,-0.1235999223,0.15938192009374,0.28298184239374,0.666192101066984,0.38586957356194,0.821792302906278,0.708293271370571,0.558051736396397,0.312640344324753,0.363020559285063,0.399713989791212,0.325867759467572,1,0.102546252513117,0.0965299214216811,1,1,0.572452920251049,1,1,1,NA,NA,0.519480519480519,NA,NA,NA,NA,NA,0.84002821632335,NA,NA,NA,1,1,0.996133496133496,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,0.902419883480947,1,0.772988638737031,1,0.615277515078701,1,1,1,0.992885682841812,1,1,1,NA,NA,0.996133496133496,NA,NA,NA,NA,NA,0.993487228703595,NA,NA,NA
"feature 900",0.0575627592,0.3221856066,0.009823883,0.0523947216,0.0485467078,0.1836491066,-0.2466534349,-0.0645224869,-0.3291473408,0.0527468314,0.1300833822,-0.0382066115,0.260539806133333,0.0387639013666667,0.0575678323333333,-0.221775904766667,-0.2029719738,0.0188039309666667,0.0976975666595105,0.791651173066158,0.695444508802145,0.151173362851262,0.185399949021375,0.897896800135827,0.431117716534227,1,1,0.385941279469521,0.317332491836526,1,0.17135798564032,0.736946674052196,0.47482468374653,0.14293264905212,0.247373511197909,0.484451598464301,0.157842157842158,0.79020979020979,0.835164835164835,0.366633366633367,0.715284715284715,0.927072927072927,0.170679324165204,0.830086478475374,0.700755870658826,0.185601979876268,0.104443509007309,0.884459356340282,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.835998610804688,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.854154721631312
"feature 901",0.3096471765,-0.2382402403,0.0535865225,0.0069794457,-0.0731116259,0.3647931369,-0.1361534757,-0.0247225089,-0.0256284332,-0.2843397013,0.3991308553,-0.2355630494,-0.122897974033333,0.0352189282333333,-0.154737743333333,0.158116902266667,-0.0318397693,-0.189956671566667,0.557371923089408,0.865399083856346,0.46230467580699,0.452856029835887,0.878191401005414,0.370107777680751,0.649309494137407,1,1,0.709823432557193,1,0.585702295336797,0.683698266690669,0.631220202018332,0.365928601056631,0.506696815446665,0.832964226068611,0.318017712505527,0.687312687312687,0.661338661338661,0.508491508491508,0.602397602397602,0.798201798201798,0.524475524475524,0.643671628108841,0.867770479739532,0.348851982807862,0.580184038787446,0.896879270867655,0.357884922453294,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 902",-0.0267445908,0.1478631671,-0.008900708,0.0532903009,-0.0120124402,-0.0241270267,0.0551945323,-0.0044638542,-0.0980766473,0.1907331537,0.0485803813,0.019039894,0.150434324133333,0.0772359613,0.0682333396666667,-0.0731983628333333,-0.0822009844666667,-0.00900262163333334,0.135727003672319,0.424676946532395,0.479096511962614,0.448554562893203,0.39650939977031,0.924662408922326,0.503934616577924,0.679994244656535,0.11285665963169,0.457220417332085,0.395034038715777,1,0.327289481623085,0.370594109466398,0.290102899523937,0.594534042463481,0.60477541901297,0.63513571477835,0.395604395604396,0.922077922077922,0.312687312687313,0.795454545454545,0.801198801198801,0.240648379052369,0.136026102959462,0.0867527133799305,0.108281561654791,0.382845958400733,0.336596198898941,0.750584444947251,1,1,0.996133496133496,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.84142549439732,1,1,0.325027179739267,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 903",NA,NA,NA,0.1353693896,NA,NA,NA,-0.0497711151,NA,NA,-0.0446289881,-0.0409692864,NA,NA,NA,NA,NA,0.0595053174666667,NA,NA,NA,NA,NA,0.774164512515307,1,1,0.026739023020235,1,0.0475004255732124,0.541823864424422,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.0875095298844053,1,0.334140924721908,1,NA,NA,NA,NA,NA,0.831912140378016,1,1,0.0875095298844053,1,0.334140924721908,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 904",0.2834519965,-0.1732075246,-0.1162846464,0.2013212845,-0.1145910018,0.267873144,-0.1513244778,0.0630213008,0.0619573977,-0.0774374823,0.1163797544,-0.2491209243,-0.0711967517666667,-0.127349254066667,-0.0718655771333333,-0.0561525023,-0.000668825366666668,0.0554836769333333,0.680931100989859,0.466176753634452,0.67812570204191,0.745308164933251,0.996904655493624,0.748222978326806,1,1,1,1,1,1,0.613379355178762,0.268527418300769,0.713497858062845,0.501306769451504,0.685232042232479,0.4540616825538,0.863136863136863,0.450549450549451,0.957042957042957,0.520479520479521,0.868131868131868,0.717282717282717,0.707957419351432,0.42647240025555,0.704499698555877,0.743610318845467,0.997344793156409,0.745501708217988,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.831912140378016,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 905",-0.3891461851,1.0325449021,NA,NA,-0.4194921706,NA,NA,NA,-0.3106377809,NA,NA,NA,1.40563694763333,NA,NA,NA,NA,NA,0.00119625942593351,NA,NA,NA,NA,NA,0.363020559285063,0.0319784852945416,0.026739023020235,0.333581235889182,0.176165961545703,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.192816088672507,0.0875095298844053,1,0.885958795357388,1,0.641793182013327,NA,NA,NA,NA,NA,0.902419883480947,0.192816088672507,0.0875095298844053,1,0.885958795357388,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 906",-0.8776446341,1.0807292123,NA,NA,-0.0241147319,NA,NA,NA,-0.1789698462,NA,NA,NA,1.44097228303333,NA,NA,NA,NA,NA,0.0210302188797999,NA,NA,NA,NA,NA,0.363020559285063,0.0319784852945416,0.026739023020235,0.173137782009846,0.176165961545703,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.192816088672507,0.0875095298844053,1,0.885958795357388,1,0.996724874335073,NA,NA,NA,NA,NA,0.902419883480947,0.192816088672507,0.0875095298844053,1,0.885958795357388,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"feature 907",0.1418415733,-0.0296811529,0.1072699286,-0.1580037293,-0.158978958,0.163846979,-0.1796727262,-0.0299380577,0.0585545527,-0.1508662109,0.2921272905,-0.0432479943,-0.0193725176,0.0594357749666667,-0.0908689831,0.0788082925666667,-0.0714964655,-0.150304758066667,0.895861048709344,0.689067834312075,0.542888793508875,0.596863529933291,0.630911689590817,0.32182507985692,1,1,0.628958278309987,1,1,0.470331945241143,0.657399733432757,0.431933426731494,0.651816535591272,0.531552927079056,0.634567415684477,0.486078373670966,0.92007992007992,0.612387612387612,0.541458541458541,0.623376623376623,0.568431568431568,0.556443556443556,0.887224268650035,0.738092502421213,0.428768814671529,0.661357695705244,0.531348044147417,0.389619607901272,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.823545813826538,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
"feature 908",0.0242195231,-0.0425182737,-0.2211755557,0.139591606,0.1612527163,0.1150815738,-0.0148229244,-0.1899526493,-0.1821773197,0.158825638,0.1804250865,-0.0921624494,0.0760313394666667,-0.0196227711,-0.0486061374666667,-0.0956541105666667,-0.124637476933333,-0.0289833663666667,0.608885269427779,0.894288372608305,0.742615686774036,0.521352169923287,0.406742427487138,0.844482476632483,1,1,1,1,0.733686439772574,1,0.565938309078895,0.849943124716347,0.809390656652859,0.4901141249442,0.61004024508771,0.776244496365383,0.442557442557443,0.809190809190809,0.867132867132867,0.641358641358641,0.635364635364635,0.904095904095904,0.558185690844394,0.904262188344969,0.745404024798214,0.517849214586358,0.351040746711338,0.85797705082893,1,1,1,1,1,1,0.996724874335073,0.999884892217684,0.992352055097194,0.996241307005781,0.999362887638778,0.832333495795726,1,1,1,1,1,1,1,1,0.992885682841812,1,1,1,0.998683419209076,1,0.996133496133496,1,1,1,0.999056344581373,0.999905964085686,0.993487228703595,0.996322100463079,0.999360667414772,0.853246744592412
